mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation,param_batch_size,param_beta_1,param_beta_2,param_hidden_layer_sizes,param_max_iter,param_n_iter_no_change,param_solver,param_verbose,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
8.404053163528442,0.440450427732288,0.0009305000305175782,2.7007847855186576e-05,relu,16,0.9,0.95,"(5, 4)",500,30,adam,False,"{'activation': 'relu', 'batch_size': 16, 'beta_1': 0.9, 'beta_2': 0.95, 'hidden_layer_sizes': (5, 4), 'max_iter': 500, 'n_iter_no_change': 30, 'solver': 'adam', 'verbose': False}",0.9210526315789473,0.8933333333333333,0.8933333333333333,0.8933333333333333,0.8266666666666667,0.885543859649123,0.03133504248693052,62
11.94884033203125,0.4181384539379958,0.0027455806732177733,0.00228455022578157,relu,16,0.9,0.95,"(5, 4)",700,30,adam,False,"{'activation': 'relu', 'batch_size': 16, 'beta_1': 0.9, 'beta_2': 0.95, 'hidden_layer_sizes': (5, 4), 'max_iter': 700, 'n_iter_no_change': 30, 'solver': 'adam', 'verbose': False}",0.9210526315789473,0.84,0.8666666666666667,0.9066666666666666,0.8266666666666667,0.8722105263157894,0.036647707681395504,148
8.409365558624268,0.3677261036486442,0.0008686542510986328,8.056101342958618e-05,relu,16,0.9,0.95,"(6, 3)",500,30,adam,False,"{'activation': 'relu', 'batch_size': 16, 'beta_1': 0.9, 'beta_2': 0.95, 'hidden_layer_sizes': (6, 3), 'max_iter': 500, 'n_iter_no_change': 30, 'solver': 'adam', 'verbose': False}",0.9473684210526315,0.92,0.9066666666666666,0.9066666666666666,0.8266666666666667,0.9014736842105263,0.040248168291052155,3
9.465252494812011,4.062696457716332,0.0009057521820068359,4.473052796243086e-05,relu,16,0.9,0.95,"(6, 3)",700,30,adam,False,"{'activation': 'relu', 'batch_size': 16, 'beta_1': 0.9, 'beta_2': 0.95, 'hidden_layer_sizes': (6, 3), 'max_iter': 700, 'n_iter_no_change': 30, 'solver': 'adam', 'verbose': False}",0.9078947368421053,0.8666666666666667,0.6666666666666666,0.8533333333333334,0.7733333333333333,0.8135789473684211,0.08543665835908285,234
8.608561468124389,0.5009187682221967,0.0009195804595947266,2.6998838236180786e-05,relu,16,0.9,0.95,"(7, 2)",500,30,adam,False,"{'activation': 'relu', 'batch_size': 16, 'beta_1': 0.9, 'beta_2': 0.95, 'hidden_layer_sizes': (7, 2), 'max_iter': 500, 'n_iter_no_change': 30, 'solver': 'adam', 'verbose': False}",0.9342105263157895,0.88,0.9066666666666666,0.84,0.8266666666666667,0.8775087719298245,0.0401579522199584,121
11.992887449264526,0.4729547181041256,0.0009468555450439453,2.9908220970398784e-05,relu,16,0.9,0.95,"(7, 2)",700,30,adam,False,"{'activation': 'relu', 'batch_size': 16, 'beta_1': 0.9, 'beta_2': 0.95, 'hidden_layer_sizes': (7, 2), 'max_iter': 700, 'n_iter_no_change': 30, 'solver': 'adam', 'verbose': False}",0.9473684210526315,0.88,0.84,0.88,0.76,0.8614736842105263,0.06135532946935928,186
7.406249713897705,2.4098366593942226,0.0009319782257080078,4.5189221242716846e-05,relu,16,0.9,0.95,"(8, 1)",500,30,adam,False,"{'activation': 'relu', 'batch_size': 16, 'beta_1': 0.9, 'beta_2': 0.95, 'hidden_layer_sizes': (8, 1), 'max_iter': 500, 'n_iter_no_change': 30, 'solver': 'adam', 'verbose': False}",0.9210526315789473,0.88,0.9066666666666666,0.6666666666666666,0.84,0.8428771929824561,0.09232229067508019,209
11.96803183555603,0.48748543347196366,0.0009382724761962891,6.223749756004284e-05,relu,16,0.9,0.95,"(8, 1)",700,30,adam,False,"{'activation': 'relu', 'batch_size': 16, 'beta_1': 0.9, 'beta_2': 0.95, 'hidden_layer_sizes': (8, 1), 'max_iter': 700, 'n_iter_no_change': 30, 'solver': 'adam', 'verbose': False}",0.9342105263157895,0.8666666666666667,0.8666666666666667,0.9066666666666666,0.8133333333333334,0.8775087719298245,0.04103379384862643,121
4.5142858028411865,3.13850134193532,0.0008071422576904297,3.822693788101645e-05,relu,16,0.9,0.95,"(1, 12)",500,30,adam,False,"{'activation': 'relu', 'batch_size': 16, 'beta_1': 0.9, 'beta_2': 0.95, 'hidden_layer_sizes': (1, 12), 'max_iter': 500, 'n_iter_no_change': 30, 'solver': 'adam', 'verbose': False}",0.9473684210526315,0.8666666666666667,0.6666666666666666,0.6666666666666666,0.84,0.7974736842105262,0.11250381341643935,240
8.859638881683349,1.1960821460333513,0.0008412361145019531,0.00010861337294647137,relu,16,0.9,0.95,"(1, 12)",700,30,adam,False,"{'activation': 'relu', 'batch_size': 16, 'beta_1': 0.9, 'beta_2': 0.95, 'hidden_layer_sizes': (1, 12), 'max_iter': 700, 'n_iter_no_change': 30, 'solver': 'adam', 'verbose': False}",0.9342105263157895,0.8666666666666667,0.8933333333333333,0.9066666666666666,0.8533333333333334,0.8908421052631578,0.028736049514592972,28
