,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation,param_batch_size,param_beta_1,param_beta_2,param_hidden_layer_sizes,param_max_iter,param_n_iter_no_change,param_solver,param_verbose,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
43,0.00020470619201660157,4.106190929927966e-05,0.0,0.0,relu,16,1,0.999,"(2, 12)",700,50,adam,False,"{'activation': 'relu', 'batch_size': 16, 'beta_1': 1, 'beta_2': 0.999, 'hidden_layer_sizes': (2, 12), 'max_iter': 700, 'n_iter_no_change': 50, 'solver': 'adam', 'verbose': False}",,,,,,,,1726
44,0.00022954940795898436,4.2916774725914796e-05,0.0,0.0,relu,16,1,0.999,"(3, 11)",500,100,adam,False,"{'activation': 'relu', 'batch_size': 16, 'beta_1': 1, 'beta_2': 0.999, 'hidden_layer_sizes': (3, 11), 'max_iter': 500, 'n_iter_no_change': 100, 'solver': 'adam', 'verbose': False}",,,,,,,,1727
45,0.00021524429321289061,4.573994419326317e-05,0.0,0.0,relu,16,1,0.999,"(3, 11)",500,50,adam,False,"{'activation': 'relu', 'batch_size': 16, 'beta_1': 1, 'beta_2': 0.999, 'hidden_layer_sizes': (3, 11), 'max_iter': 500, 'n_iter_no_change': 50, 'solver': 'adam', 'verbose': False}",,,,,,,,1728
46,0.0002620220184326172,6.812783259571846e-05,0.0,0.0,relu,16,1,0.999,"(3, 11)",700,100,adam,False,"{'activation': 'relu', 'batch_size': 16, 'beta_1': 1, 'beta_2': 0.999, 'hidden_layer_sizes': (3, 11), 'max_iter': 700, 'n_iter_no_change': 100, 'solver': 'adam', 'verbose': False}",,,,,,,,1729
47,0.00020437240600585939,3.3841130094190774e-05,0.0,0.0,relu,16,1,0.999,"(3, 11)",700,50,adam,False,"{'activation': 'relu', 'batch_size': 16, 'beta_1': 1, 'beta_2': 0.999, 'hidden_layer_sizes': (3, 11), 'max_iter': 700, 'n_iter_no_change': 50, 'solver': 'adam', 'verbose': False}",,,,,,,,1730
48,0.00021009445190429689,4.515736004010974e-05,0.0,0.0,relu,16,1,0.999,"(4, 10)",500,100,adam,False,"{'activation': 'relu', 'batch_size': 16, 'beta_1': 1, 'beta_2': 0.999, 'hidden_layer_sizes': (4, 10), 'max_iter': 500, 'n_iter_no_change': 100, 'solver': 'adam', 'verbose': False}",,,,,,,,1731
49,0.00024552345275878905,3.469736635083192e-05,0.0,0.0,relu,16,1,0.999,"(4, 10)",500,50,adam,False,"{'activation': 'relu', 'batch_size': 16, 'beta_1': 1, 'beta_2': 0.999, 'hidden_layer_sizes': (4, 10), 'max_iter': 500, 'n_iter_no_change': 50, 'solver': 'adam', 'verbose': False}",,,,,,,,1732
50,0.0002254962921142578,8.317896325178368e-05,0.0,0.0,relu,16,1,0.999,"(4, 10)",700,100,adam,False,"{'activation': 'relu', 'batch_size': 16, 'beta_1': 1, 'beta_2': 0.999, 'hidden_layer_sizes': (4, 10), 'max_iter': 700, 'n_iter_no_change': 100, 'solver': 'adam', 'verbose': False}",,,,,,,,1733
51,0.00020093917846679686,3.214229089623873e-05,0.0,0.0,relu,16,1,0.999,"(4, 10)",700,50,adam,False,"{'activation': 'relu', 'batch_size': 16, 'beta_1': 1, 'beta_2': 0.999, 'hidden_layer_sizes': (4, 10), 'max_iter': 700, 'n_iter_no_change': 50, 'solver': 'adam', 'verbose': False}",,,,,,,,1735
52,0.0002293109893798828,3.914754660003543e-05,0.0,0.0,relu,16,1,0.999,"(5, 9)",500,100,adam,False,"{'activation': 'relu', 'batch_size': 16, 'beta_1': 1, 'beta_2': 0.999, 'hidden_layer_sizes': (5, 9), 'max_iter': 500, 'n_iter_no_change': 100, 'solver': 'adam', 'verbose': False}",,,,,,,,1736
